timestamp,cpu_idle_pct,ram_available_mb,disk_read_kbs,disk_write_kbs,net_rx_kbs,net_tx_kbs
2025-12-13T20:59:18,96.75,5121.50,0.00,100.90,1.89,3.69
2025-12-13T20:59:19,96.15,5121.27,0.00,28.22,0.17,0.68
2025-12-13T20:59:20,96.99,5121.27,0.00,7.17,0.95,1.49
2025-12-13T20:59:21,96.15,5121.27,0.00,0.00,1.59,6.83
2025-12-13T20:59:22,95.45,5121.52,0.00,105.17,2.26,8.93
2025-12-13T20:59:23,84.74,5121.46,0.00,21.41,83.77,47.24
2025-12-13T20:59:24,93.30,5121.49,0.00,0.00,7.50,36.48
2025-12-13T20:59:25,95.17,5121.58,0.00,7.10,3.72,17.97
2025-12-13T20:59:27,95.85,5121.62,0.00,449.20,2.16,9.72
2025-12-13T20:59:28,95.91,5121.65,0.00,154.52,0.05,0.20
2025-12-13T20:59:29,88.66,5119.07,49.17,231.78,72.42,207.29
2025-12-13T20:59:30,96.22,5119.10,0.00,0.00,0.05,0.13
2025-12-13T20:59:31,95.89,5117.52,0.00,7.09,0.05,0.13
2025-12-13T20:59:32,95.89,5117.43,0.00,156.86,0.73,0.13
2025-12-13T20:59:33,95.91,5117.67,0.00,7.05,1.97,1.20
2025-12-13T20:59:35,96.57,5116.84,0.00,14.18,0.10,0.13
2025-12-13T20:59:36,96.40,5117.57,0.00,0.00,0.27,0.20
2025-12-13T20:59:37,95.45,5118.92,0.00,126.76,96.74,0.20
2025-12-13T20:59:38,95.64,5119.65,0.00,85.11,277.09,0.20
