timestamp,cpu_idle_pct,ram_available_mb,disk_read_kbs,disk_write_kbs,net_rx_kbs,net_tx_kbs
2025-12-13T23:50:31,98.14,5193.15,0.00,236.16,1.25,2.05
2025-12-13T23:50:32,98.83,5193.30,0.00,7.35,0.31,0.19
2025-12-13T23:50:33,98.57,5193.66,0.00,37.70,0.79,2.18
2025-12-13T23:50:35,99.38,5193.81,0.00,0.00,0.22,0.17
2025-12-13T23:50:36,98.56,5194.12,0.00,144.21,1.02,2.11
2025-12-13T23:50:37,99.47,5194.14,0.00,0.00,0.50,0.15
2025-12-13T23:50:38,99.29,5194.39,0.00,0.00,0.89,2.07
2025-12-13T23:50:39,98.56,5194.14,0.00,37.91,1.05,0.20
2025-12-13T23:50:40,98.56,5194.14,0.00,0.00,1.34,2.17
2025-12-13T23:50:41,98.81,5193.90,0.00,143.13,0.11,0.13
2025-12-13T23:50:42,98.36,5194.20,0.00,7.39,0.95,2.11
2025-12-13T23:50:44,98.74,5194.50,0.00,26.64,0.23,0.12
2025-12-13T23:50:45,98.61,5194.01,0.00,7.27,0.82,2.02
2025-12-13T23:50:46,98.27,5193.23,0.00,130.25,1.08,0.18
2025-12-13T23:50:47,99.04,5194.48,0.00,0.00,1.72,0.22
2025-12-13T23:50:48,98.88,5194.43,0.00,0.00,0.98,2.09
2025-12-13T23:50:49,99.07,5194.25,0.00,22.00,0.11,0.21
2025-12-13T23:50:50,98.82,5193.94,0.00,14.98,0.95,2.14
2025-12-13T23:50:51,98.51,5194.23,0.00,121.52,0.17,0.19
2025-12-13T23:50:52,98.35,5194.85,0.00,0.00,0.84,2.14
2025-12-13T23:50:54,99.04,5195.39,0.00,0.00,0.06,0.14
2025-12-13T23:50:55,99.08,5196.33,0.00,7.23,0.82,2.01
2025-12-13T23:50:56,98.32,5197.12,0.00,151.66,3.26,0.49
2025-12-13T23:50:57,98.86,5196.91,0.00,0.00,1.43,2.08
2025-12-13T23:50:58,99.04,5197.15,0.00,0.00,0.26,0.20
2025-12-13T23:50:59,98.95,5197.06,0.00,0.00,0.75,1.95
2025-12-13T23:51:00,98.57,5196.78,0.00,30.25,0.12,0.25
2025-12-13T23:51:01,98.10,5197.04,0.00,151.09,0.39,0.35
2025-12-13T23:51:02,99.28,5197.04,0.00,7.50,1.10,2.20
2025-12-13T23:51:03,98.56,5197.19,0.00,0.00,0.06,0.19
2025-12-13T23:51:04,98.80,5197.59,0.00,22.62,0.85,2.15
2025-12-13T23:51:05,98.36,5198.53,0.00,0.00,0.83,0.13
2025-12-13T23:51:06,98.55,5198.72,0.00,349.81,0.17,0.20
2025-12-13T23:51:08,98.57,5198.30,0.00,0.00,0.84,2.09
2025-12-13T23:51:09,98.81,5198.31,0.00,0.00,0.11,0.13
2025-12-13T23:51:10,99.32,5198.31,0.00,21.33,0.38,0.26
2025-12-13T23:51:11,98.79,5198.21,0.00,136.88,3.55,0.22
2025-12-13T23:51:12,99.07,5198.25,0.00,7.34,2.46,0.19
2025-12-13T23:51:13,97.86,5196.29,0.00,0.00,0.58,0.14
2025-12-13T23:51:14,98.80,5196.15,0.00,0.00,7.42,0.14
2025-12-13T23:51:15,98.90,5196.80,0.00,29.07,0.89,0.10
2025-12-13T23:51:16,99.04,5195.92,0.00,128.67,9.86,0.13
2025-12-13T23:51:17,98.33,5195.35,0.00,15.14,7.69,0.13
2025-12-13T23:51:19,99.04,5194.72,0.00,0.00,0.30,0.14
2025-12-13T23:51:20,99.36,5194.41,0.00,33.78,0.18,0.12
2025-12-13T23:51:21,98.80,5194.31,0.00,7.59,0.11,0.14
2025-12-13T23:51:22,98.81,5194.51,0.00,0.00,0.20,0.13
2025-12-13T23:51:23,98.80,5194.91,0.00,113.74,0.17,0.14
2025-12-13T23:51:24,99.04,5195.02,0.00,0.00,0.15,0.13
2025-12-13T23:51:25,99.10,5195.02,0.00,0.00,0.05,0.13
2025-12-13T23:51:26,98.56,5195.02,0.00,7.57,0.34,0.13
2025-12-13T23:51:28,99.15,5195.02,0.00,0.00,0.30,0.10
2025-12-13T23:51:29,98.80,5195.02,0.00,90.74,0.44,0.13
2025-12-13T23:51:30,99.28,5194.79,0.00,0.00,0.81,0.13
2025-12-13T23:51:31,98.57,5194.79,0.00,15.11,0.65,0.13
2025-12-13T23:51:32,98.82,5194.79,0.00,7.47,0.14,0.13
2025-12-13T23:51:33,99.05,5194.79,0.00,0.00,0.20,0.13
2025-12-13T23:51:34,98.81,5194.68,0.00,119.96,0.14,0.13
