timestamp,cpu_idle_pct,ram_available_mb,disk_read_kbs,disk_write_kbs,net_rx_kbs,net_tx_kbs
2025-12-15T02:23:12,68.21,4907.17,189.21,0.00,0.42,138.26
2025-12-15T02:23:13,70.82,4907.05,0.00,0.00,0.05,78.74
2025-12-15T02:23:14,75.31,4907.13,0.00,576.58,0.05,12.15
2025-12-15T02:23:15,66.26,4907.13,229.39,7.17,0.16,162.74
2025-12-15T02:23:16,74.69,4906.36,0.00,114.70,0.11,1.80
2025-12-15T02:23:18,77.45,4905.77,0.00,0.00,0.10,0.35
2025-12-15T02:23:19,74.82,4905.96,0.00,0.00,0.20,0.45
2025-12-15T02:23:20,75.56,4906.21,0.00,7.21,0.11,1.80
2025-12-15T02:23:21,69.36,4906.02,0.00,91.79,0.05,101.88
2025-12-15T02:23:22,65.80,4905.62,223.19,0.00,0.10,52.13
2025-12-15T02:23:23,75.00,4906.46,0.00,0.00,1.73,1.99
2025-12-15T02:23:24,81.27,4905.68,0.00,0.00,0.10,0.36
2025-12-15T02:23:25,72.40,4906.22,0.00,121.86,0.05,9.10
2025-12-15T02:23:27,73.21,4905.55,0.00,0.00,0.05,4.60
2025-12-15T02:23:28,67.50,4905.17,229.19,0.00,0.42,354.21
2025-12-15T02:23:29,60.50,4906.11,354.17,0.00,0.10,523.60
2025-12-15T02:23:30,95.77,4905.52,0.00,0.00,0.10,0.36
2025-12-15T02:23:31,96.08,4905.02,0.00,151.46,0.72,0.96
