timestamp,cpu_idle_pct,ram_available_mb,disk_read_kbs,disk_write_kbs,net_rx_kbs,net_tx_kbs
2025-12-15T02:49:37,75.63,4916.57,0.00,127.34,0.77,4.94
2025-12-15T02:49:38,77.84,4916.58,0.00,7.47,0.55,0.93
2025-12-15T02:49:39,76.07,4916.73,0.00,14.94,1.46,5.88
2025-12-15T02:49:40,77.63,4916.83,0.00,0.00,0.77,1.32
2025-12-15T02:49:41,74.63,4916.59,0.00,0.00,1.14,5.14
2025-12-15T02:49:42,76.65,4916.35,0.00,104.09,0.87,1.53
2025-12-15T02:49:43,79.00,4915.87,0.00,22.45,1.20,5.44
2025-12-15T02:49:44,77.49,4914.64,0.00,14.90,0.87,1.36
2025-12-15T02:49:45,76.47,4914.64,0.00,0.00,4.21,9.08
2025-12-15T02:49:46,77.12,4914.88,0.00,119.29,0.66,1.15
2025-12-15T02:49:47,77.63,4915.29,0.00,0.00,0.71,1.14
2025-12-15T02:49:48,77.10,4915.54,0.00,0.00,1.27,5.89
2025-12-15T02:49:49,75.75,4916.03,0.00,14.88,1.04,1.30
2025-12-15T02:49:51,74.82,4915.89,0.00,0.00,0.68,4.91
2025-12-15T02:49:52,77.89,4915.55,0.00,149.25,0.55,0.81
2025-12-15T02:49:53,77.92,4915.31,0.00,0.00,0.45,4.72
2025-12-15T02:49:54,75.63,4915.36,0.00,104.48,0.73,1.12
2025-12-15T02:49:55,79.43,4915.66,0.00,7.41,3.41,3.96
2025-12-15T02:49:56,75.19,4915.42,0.00,7.48,0.74,5.03
2025-12-15T02:49:57,74.50,4915.42,0.00,104.38,0.71,0.98
2025-12-15T02:49:58,76.01,4915.19,0.00,0.00,0.82,5.15
2025-12-15T02:49:59,77.10,4915.19,0.00,0.00,0.65,0.92
2025-12-15T02:50:00,75.37,4914.46,0.00,7.44,0.66,4.53
2025-12-15T02:50:01,75.44,4914.23,0.00,156.28,0.98,1.25
2025-12-15T02:50:02,75.37,4913.89,0.00,0.00,1.14,1.57
2025-12-15T02:50:04,76.69,4913.54,0.00,0.00,0.75,4.42
2025-12-15T02:50:05,79.63,4913.79,0.00,0.00,3.84,4.55
2025-12-15T02:50:06,75.12,4914.33,0.00,7.46,0.60,5.06
2025-12-15T02:50:07,79.22,4914.57,0.00,103.99,0.22,0.81
2025-12-15T02:50:08,78.59,4914.05,0.00,0.00,0.66,0.92
2025-12-15T02:50:09,75.78,4914.34,0.00,0.00,0.73,4.92
2025-12-15T02:50:10,78.26,4914.31,0.00,0.00,0.68,1.10
2025-12-15T02:50:11,78.32,4914.55,0.00,7.34,0.22,4.59
2025-12-15T02:50:12,80.10,4914.43,0.00,126.51,0.11,0.71
2025-12-15T02:50:13,80.16,4914.33,0.00,0.00,0.49,0.92
2025-12-15T02:50:14,75.12,4914.82,0.00,14.76,0.70,4.55
2025-12-15T02:50:15,78.12,4914.09,0.00,0.00,3.84,4.50
2025-12-15T02:50:16,76.38,4914.34,0.00,133.95,0.16,0.71
2025-12-15T02:50:18,76.96,4914.55,0.00,0.00,0.60,4.87
2025-12-15T02:50:19,76.52,4915.23,0.00,0.00,0.71,0.97
2025-12-15T02:50:20,77.04,4915.76,0.00,7.48,0.98,3.47
2025-12-15T02:50:21,76.38,4916.31,0.00,0.00,0.16,2.16
2025-12-15T02:50:22,78.15,4916.32,0.00,119.29,0.38,0.65
2025-12-15T02:50:23,76.46,4916.08,0.00,0.00,0.62,4.85
2025-12-15T02:50:24,79.07,4916.09,0.00,22.16,0.34,0.61
2025-12-15T02:50:25,77.04,4916.09,0.00,7.47,3.36,4.03
2025-12-15T02:50:26,76.57,4916.09,0.00,0.00,0.70,4.98
2025-12-15T02:50:27,77.69,4915.36,0.00,125.69,0.89,1.15
2025-12-15T02:50:28,76.46,4914.77,0.00,0.00,0.60,0.98
2025-12-15T02:50:29,77.58,4914.77,0.00,82.24,0.82,4.56
2025-12-15T02:50:30,76.65,4914.87,0.00,0.00,0.60,1.14
2025-12-15T02:50:32,80.05,4915.30,0.00,111.63,0.11,4.11
2025-12-15T02:50:33,75.69,4916.01,0.00,7.46,0.11,0.48
2025-12-15T02:50:34,77.30,4916.86,0.00,0.00,1.78,2.71
2025-12-15T02:50:35,76.14,4917.29,0.00,14.87,2.03,5.86
2025-12-15T02:50:36,77.75,4916.51,0.00,0.00,3.45,4.15
2025-12-15T02:50:37,76.65,4916.07,0.00,14.90,0.33,0.71
2025-12-15T02:50:38,77.95,4914.56,0.00,118.74,0.58,4.34
2025-12-15T02:50:39,75.12,4915.41,0.00,7.44,0.81,1.08
2025-12-15T02:50:40,76.14,4915.80,0.00,0.00,1.19,1.58
2025-12-15T02:50:41,79.80,4915.57,0.00,14.56,0.27,4.12
2025-12-15T02:50:42,77.75,4914.70,0.00,126.16,0.33,0.92
2025-12-15T02:50:43,77.30,4914.12,0.00,14.84,0.65,1.04
2025-12-15T02:50:44,75.19,4914.86,0.00,0.00,0.76,5.07
2025-12-15T02:50:46,74.50,4914.96,0.00,0.00,3.82,4.65
2025-12-15T02:50:47,77.69,4914.72,0.00,7.45,0.60,1.03
2025-12-15T02:50:48,77.49,4914.72,58.93,95.76,0.92,5.17
2025-12-15T02:50:49,77.04,4914.49,0.00,7.44,0.71,0.97
2025-12-15T02:50:50,76.26,4914.64,0.00,29.85,1.20,1.59
2025-12-15T02:50:51,76.71,4915.13,0.00,0.00,1.17,5.60
2025-12-15T02:50:52,77.44,4914.99,0.00,7.44,0.87,1.14
2025-12-15T02:50:53,78.39,4914.99,0.00,0.00,0.88,1.26
2025-12-15T02:50:54,75.69,4915.25,0.00,126.28,0.71,4.70
2025-12-15T02:50:55,76.73,4915.64,0.00,0.00,3.79,4.50
2025-12-15T02:50:56,76.01,4916.13,0.00,14.95,0.60,0.99
2025-12-15T02:50:57,77.84,4916.48,0.00,0.00,0.60,4.96
2025-12-15T02:50:58,76.52,4916.39,0.00,0.00,0.93,1.36
2025-12-15T02:51:00,77.49,4915.91,0.00,125.69,0.85,1.23
2025-12-15T02:51:01,79.22,4915.52,0.00,7.36,0.97,5.23
2025-12-15T02:51:02,76.90,4914.93,0.00,7.41,0.87,1.13
2025-12-15T02:51:03,74.32,4914.20,0.00,7.43,0.76,1.31
2025-12-15T02:51:04,77.24,4914.31,0.00,0.00,0.92,5.22
2025-12-15T02:51:05,76.08,4914.32,0.00,231.34,4.22,4.77
2025-12-15T02:51:06,76.44,4913.34,0.00,66.36,0.70,1.08
2025-12-15T02:51:07,75.12,4912.61,0.00,14.80,1.28,5.77
2025-12-15T02:51:08,76.62,4912.51,0.00,0.00,0.89,1.31
2025-12-15T02:51:09,76.65,4912.32,0.00,7.44,0.71,1.26
2025-12-15T02:51:10,76.07,4912.13,0.00,7.43,1.53,5.94
2025-12-15T02:51:11,74.75,4911.54,0.00,118.96,2.99,3.58
2025-12-15T02:51:13,77.14,4911.66,0.00,37.38,0.77,10.06
2025-12-15T02:51:14,75.31,4911.66,0.00,0.00,0.91,1.17
2025-12-15T02:51:15,77.98,4911.66,0.00,0.00,1.40,5.88
2025-12-15T02:51:16,75.63,4911.42,0.00,14.80,3.85,4.68
2025-12-15T02:51:17,75.76,4911.43,0.00,141.79,0.66,1.09
2025-12-15T02:51:18,77.32,4911.43,0.00,7.44,0.84,4.95
2025-12-15T02:51:19,76.65,4911.20,0.00,0.00,0.71,1.09
2025-12-15T02:51:20,69.15,4912.38,380.60,126.87,0.88,1.14
2025-12-15T02:51:21,71.57,4912.00,0.00,7.45,0.98,1.41
2025-12-15T02:51:22,70.80,4911.20,0.00,313.43,1.04,5.44
2025-12-15T02:51:23,66.99,4912.33,1155.31,14.53,5.40,17.29
2025-12-15T02:51:24,71.32,4912.50,0.00,415.58,16.82,17.67
2025-12-15T02:51:25,71.71,4913.30,0.00,0.00,3.85,9.11
2025-12-15T02:51:27,71.95,4913.99,0.00,14.95,0.71,1.37
2025-12-15T02:51:28,72.02,4914.10,0.00,373.13,0.60,1.03
